_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
67d9823a3204867a78903542,Guarda roupas,moveis,641.57,34.6927769236,2021-08-12,Bruno Rodrigues,PR,5,cartao_credito,2,-24.89,-51.55
67d9823a3204867a78903543,Geladeira,eletrodomesticos,2556.1,136.3934120315,2021-08-12,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78903544,Cama king,moveis,1134.59,61.1005163458,2021-08-12,Larissa Alves,PR,3,cartao_credito,1,-24.89,-51.55
67d9823a3204867a78903545,Dinossauro Rex,brinquedos,19.8,1.5853949587,2022-08-12,Pedro Gomes,PR,4,cartao_credito,2,-24.89,-51.55
67d9823a3204867a78903546,Cama box,moveis,848.85,42.7831478829,2022-08-12,Juliana Costa,PR,5,cupom,1,-24.89,-51.55
67d9823a3204867a78903547,Modelagem preditiva,livros,87.61,7.8287852565,2022-08-12,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78903548,Impressora,eletronicos,388.29,18.2597134333,2022-08-12,João Souza,RJ,5,cartao_credito,1,-22.25,-42.66
67d9823a3204867a78903549,Lavadora de roupas,eletrodomesticos,1775.24,94.8093152701,2022-08-12,Larissa Alves,RJ,4,cartao_credito,1,-22.25,-42.66
67d9823a3204867a7890354a,Geladeira,eletrodomesticos,2977.24,156.1135123266,2022-08-12,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
67d9823a3204867a7890354b,Sofá retrátil,moveis,926.16,46.8996728032,2022-08-12,Rafael Costa,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a7890354c,Cômoda,moveis,385.81,21.4830696599,2022-08-12,Lucas Oliveira,SC,5,cartao_credito,4,-27.45,-50.95
67d9823a3204867a7890354d,Faqueiro,utilidades domesticas,45.3,2.7008655315,2022-08-12,Bianca Santos,SC,5,cartao_credito,3,-27.45,-50.95
67d9823a3204867a78903558,Panela de pressão,utilidades domesticas,111.94,6.243594148,2021-09-12,Rafael Costa,ES,5,cartao_credito,10,-19.19,-40.34
67d9823a3204867a78903559,TV Led UHD 4K,eletronicos,2131.82,114.2000137754,2021-09-12,Lucas Oliveira,RS,5,cartao_credito,3,-30.17,-53.5
67d9823a3204867a7890355a,Iniciando em programação,livros,55.85,3.5049490058,2021-09-12,Beatriz Moraes,SP,3,cartao_credito,4,-22.19,-48.79
67d9823a3204867a7890355b,Geladeira,eletrodomesticos,2316.48,120.9300301594,2021-09-12,Mariana Ferreira,PE,4,cartao_credito,9,-8.38,-37.86
67d9823a3204867a7890355c,Blocos de montar,brinquedos,41.53,0.0,2021-09-12,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a7890355d,Bicicleta,esporte e lazer,746.37,37.3263961841,2021-09-12,Felipe Santos,SP,1,boleto,1,-22.19,-48.79
67d9823a3204867a7890355e,Cômoda,moveis,440.65,24.8624021935,2021-09-12,Pedro Gomes,RS,5,cartao_credito,6,-30.17,-53.5
67d9823a3204867a7890355f,Cama king,moveis,587.11,32.2016890683,2021-09-12,Bianca Santos,SP,1,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78903560,Cômoda,moveis,423.2,22.8172527523,2022-09-12,Rafael Costa,RJ,1,cartao_credito,1,-22.25,-42.66
67d9823a3204867a78903561,Micro-ondas,eletrodomesticos,594.9,37.9185706873,2022-09-12,Isabella Pereira,MG,5,cartao_credito,3,-18.1,-44.38
67d9823a3204867a78903562,Poltrona,moveis,350.63,16.2544317298,2022-09-12,Mariana Ferreira,MG,4,cartao_credito,10,-18.1,-44.38
67d9823a3204867a78903563,Mesa de centro,moveis,244.54,13.5472843145,2022-09-12,Lucas Oliveira,MG,4,cartao_credito,6,-18.1,-44.38
67d9823a3204867a78903564,Carrinho controle remoto,brinquedos,113.57,3.631699902,2022-09-12,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78903565,Fone de ouvido,eletronicos,86.55,2.192966189,2022-09-12,João Souza,SP,3,cartao_credito,10,-22.19,-48.79
67d9823a3204867a7890356a,Carrinho controle remoto,brinquedos,91.61,2.4623959665,2021-10-12,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a7890356b,Dinossauro Rex,brinquedos,26.47,2.2978630425,2021-10-12,Bianca Santos,PE,1,cartao_credito,3,-8.38,-37.86
67d9823a3204867a7890356c,Headset,eletronicos,109.94,3.4384133225,2021-10-12,Juliana Costa,AC,2,cartao_credito,7,-8.77,-70.55
67d9823a3204867a7890356d,Assistente virtual,eletronicos,330.35,17.8732695826,2021-10-12,Larissa Alves,SC,3,cartao_credito,6,-27.45,-50.95
67d9823a3204867a7890356e,Cadeira de escritório,moveis,306.89,17.229384426,2021-10-12,João Souza,SP,4,boleto,1,-22.19,-48.79
67d9823a3204867a7890356f,Panela de pressão,utilidades domesticas,119.86,3.9666234791,2021-10-12,Juliana Costa,SC,1,cartao_credito,3,-27.45,-50.95
67d9823a3204867a78903570,Celular ABXY,eletronicos,1278.3,65.6500684239,2021-10-12,Felipe Santos,RJ,5,cartao_credito,7,-22.25,-42.66
67d9823a3204867a78903571,Copo térmico,esporte e lazer,58.21,0.0,2021-10-12,Juliana Costa,DF,2,cartao_credito,10,-15.83,-47.86
67d9823a3204867a78903572,Impressora,eletronicos,370.68,17.3220339113,2021-10-12,Rafael Costa,MG,4,cartao_credito,1,-18.1,-44.38
67d9823a3204867a78903573,Bola de basquete,esporte e lazer,56.72,3.5512738885,2021-10-12,João Souza,SP,5,cartao_credito,6,-22.19,-48.79
67d9823a3204867a78903574,Lavadora de roupas,eletrodomesticos,1987.13,103.3931334772,2021-10-12,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
67d9823a3204867a78903575,Fogão,eletrodomesticos,1369.13,70.4864926706,2021-10-12,Pedro Gomes,SP,4,cartao_credito,3,-22.19,-48.79
67d9823a3204867a78903576,Assistente virtual,eletronicos,254.85,14.0962607979,2022-10-12,Rafael Costa,DF,4,cartao_credito,4,-15.83,-47.86
67d9823a3204867a78903577,Bola de basquete,esporte e lazer,36.79,13.6049850244,2022-10-12,Camila Ribeiro,RS,1,cartao_credito,1,-30.17,-53.5
67d9823a3204867a78903578,Guarda roupas,moveis,679.93,36.7353315212,2022-10-12,João Souza,RJ,5,cartao_credito,2,-22.25,-42.66
67d9823a3204867a78903579,Faqueiro,utilidades domesticas,74.2,4.637938927,2022-10-12,Pedro Gomes,CE,4,cartao_credito,3,-5.2,-39.53
67d9823a3204867a78903582,Faqueiro,utilidades domesticas,70.55,1.3410143235,2021-11-12,Larissa Alves,CE,1,cartao_credito,3,-5.2,-39.53
67d9823a3204867a78903583,Lavadora de roupas,eletrodomesticos,1749.12,93.4185038496,2021-11-12,Juliana Costa,PR,4,cartao_credito,5,-24.89,-51.55
67d9823a3204867a78903584,Faqueiro,utilidades domesticas,71.4,1.3862742664,2021-11-12,Felipe Santos,PR,1,cartao_credito,1,-24.89,-51.55
67d9823a3204867a78903585,Fogão,eletrodomesticos,1230.52,71.9011024643,2021-11-12,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
67d9823a3204867a78903586,Carrinho controle remoto,brinquedos,75.38,4.7007703771,2021-11-12,Pedro Gomes,SP,2,cartao_credito,7,-22.19,-48.79
67d9823a3204867a78903587,Celular ABXY,eletronicos,1175.85,62.8992518807,2021-11-12,Camila Ribeiro,RJ,4,boleto,1,-22.25,-42.66
67d9823a3204867a78903588,Guarda roupas,moveis,690.42,37.6512031129,2021-11-12,Pedro Gomes,GO,4,cartao_credito,1,-15.98,-49.86
67d9823a3204867a78903589,Pandeiro,instrumentos musicais,83.14,2.0113939477,2021-11-12,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
67d9823a3204867a7890358a,Lavadora de roupas,eletrodomesticos,1785.1,92.6356437649,2021-11-12,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a7890358b,Iniciando em programação,livros,44.94,3.7920351489,2021-11-12,Bianca Santos,RJ,3,cartao_credito,4,-22.25,-42.66
67d9823a3204867a7890358c,Lavadora de roupas,eletrodomesticos,1869.34,100.2237434212,2021-11-12,Beatriz Moraes,RJ,5,cartao_credito,2,-22.25,-42.66
67d9823a3204867a7890358d,Bola de basquete,esporte e lazer,87.82,2.2605898684,2021-11-12,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
67d9823a3204867a7890358e,TV Led UHD 4K,eletronicos,3449.89,184.5846790132,2021-11-12,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a7890358f,Dinossauro Rex,brinquedos,24.06,1.5642485265,2021-11-12,Bruno Rodrigues,MG,5,cartao_credito,5,-18.1,-44.38
67d9823a3204867a78903590,Violão,instrumentos musicais,295.1,16.6016023951,2021-11-12,Pedro Gomes,SP,4,cartao_credito,8,-22.19,-48.79
67d9823a3204867a78903591,Jogo de panelas,utilidades domesticas,171.76,6.730142343,2021-11-12,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78903592,Mesa de jantar,moveis,242.42,10.4925747692,2022-11-12,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78903593,Bola de basquete,esporte e lazer,79.48,1.8165099585,2022-11-12,Lucas Oliveira,SP,4,cartao_debito,1,-22.19,-48.79
67d9823a3204867a78903594,Cubo mágico 8x8,brinquedos,24.26,0.0,2022-11-12,Rafael Costa,SP,1,cartao_credito,5,-22.19,-48.79
67d9823a3204867a78903595,Smart TV,eletronicos,2403.96,125.5880769842,2022-11-12,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78903596,Blocos de montar,brinquedos,48.37,5.7393733063,2022-11-12,João Souza,ES,5,cartao_credito,8,-19.19,-40.34
67d9823a3204867a7890359d,Guarda roupas,moveis,643.56,34.9546460623,2021-12-12,Bruno Rodrigues,PI,5,cartao_credito,3,-6.6,-42.28
67d9823a3204867a7890359e,Bola de vôlei,esporte e lazer,58.5,0.0,2021-12-12,Lucas Oliveira,PR,5,cartao_credito,2,-24.89,-51.55
67d9823a3204867a7890359f,Lava louças,eletrodomesticos,1856.23,96.4231022772,2021-12-12,Isabella Pereira,SP,3,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035a0,Cubo mágico 8x8,brinquedos,14.0,3.9092742051,2021-12-12,Rafael Costa,SP,5,cartao_debito,1,-22.19,-48.79
67d9823a3204867a789035a1,Secadora de roupas,eletrodomesticos,1953.42,101.5981773904,2021-12-12,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035a2,Jogo de tabuleiro,brinquedos,327.59,15.0276210434,2021-12-12,Thiago Silva,PE,4,cartao_credito,10,-8.38,-37.86
67d9823a3204867a789035a3,Corda de pular,esporte e lazer,11.52,0.0,2021-12-12,João Souza,RN,3,cartao_credito,6,-5.81,-36.59
67d9823a3204867a789035a4,Fone de ouvido,eletronicos,57.74,9.4540956599,2022-12-12,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035a5,Poltrona,moveis,266.06,11.7513336505,2022-12-12,Thiago Silva,SP,2,boleto,1,-22.19,-48.79
67d9823a3204867a789035a6,Mesa de centro,moveis,288.46,15.890731721,2022-12-12,Camila Ribeiro,CE,4,cartao_credito,8,-5.2,-39.53
67d9823a3204867a789035ad,Jogo de tabuleiro,brinquedos,304.53,16.9023185014,2021-01-13,Camila Ribeiro,SP,4,cupom,1,-22.19,-48.79
67d9823a3204867a789035ae,Impressora,eletronicos,309.59,17.0158406534,2021-01-13,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
67d9823a3204867a789035af,Mesa de jantar,moveis,231.49,9.910585151,2021-01-13,Felipe Santos,SP,2,cupom,1,-22.19,-48.79
67d9823a3204867a789035b0,Faqueiro,utilidades domesticas,52.9,7.2968045673,2021-01-13,Bianca Santos,RJ,2,cartao_credito,1,-22.25,-42.66
67d9823a3204867a789035b1,Impressora,eletronicos,446.49,26.9380656006,2021-01-13,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a789035b2,Dashboards com Power BI,livros,54.47,3.4314681574,2021-01-13,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
67d9823a3204867a789035b3,Tablet ABXY,eletronicos,1849.15,99.1486866609,2022-01-13,João Souza,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a789035b4,Headset,eletronicos,60.73,3.7599547892,2022-01-13,Juliana Costa,RS,4,cartao_credito,10,-30.17,-53.5
67d9823a3204867a789035b5,Guitarra,instrumentos musicais,1160.5,59.3775728139,2022-01-13,Camila Ribeiro,PE,4,cartao_credito,6,-8.38,-37.86
67d9823a3204867a789035b6,Secadora de roupas,eletrodomesticos,1950.84,101.4608001521,2022-01-13,Isabella Pereira,SP,1,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035b7,Pandeiro,instrumentos musicais,68.26,1.2190787128,2022-01-13,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035b8,Cama king,moveis,1248.22,78.1099880539,2023-01-13,Rafael Costa,GO,1,cartao_credito,3,-15.98,-49.86
67d9823a3204867a789035b9,Fogão,eletrodomesticos,787.77,39.5308216362,2023-01-13,Lucas Oliveira,MA,1,boleto,1,-5.42,-45.44
67d9823a3204867a789035ba,Geladeira,eletrodomesticos,3273.37,175.1855200566,2023-01-13,Isabella Pereira,SP,1,cupom,1,-22.19,-48.79
67d9823a3204867a789035c2,Fone de ouvido,eletronicos,172.05,10.5602602507,2021-02-13,Thiago Silva,PE,5,cartao_credito,5,-8.38,-37.86
67d9823a3204867a789035c3,Micro-ondas,eletrodomesticos,515.0,25.0066397385,2021-02-13,Juliana Costa,MG,3,boleto,1,-18.1,-44.38
67d9823a3204867a789035c4,Lavadora de roupas,eletrodomesticos,1998.36,103.9910971928,2021-02-13,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
67d9823a3204867a789035c5,Jogo de copos,utilidades domesticas,30.48,1.9060942126,2021-02-13,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035c6,Cama box,moveis,766.15,41.3262871366,2021-02-13,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
67d9823a3204867a789035c7,Fone de ouvido,eletronicos,68.2,1.2158838933,2021-02-13,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035c8,Mochila,esporte e lazer,149.59,5.5496565393,2022-02-13,Juliana Costa,SP,4,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035c9,Boneca bebê,brinquedos,50.82,2.9891380216,2022-02-13,João Souza,PI,1,cartao_credito,1,-6.6,-42.28
67d9823a3204867a789035ca,Bola de basquete,esporte e lazer,43.21,2.5895793191,2022-02-13,Mariana Ferreira,MT,5,cartao_credito,6,-12.64,-55.42
67d9823a3204867a789035cb,Poltrona,moveis,388.2,21.2015866628,2022-02-13,Mariana Ferreira,RN,5,cartao_credito,3,-5.81,-36.59
67d9823a3204867a789035cc,Geladeira,eletrodomesticos,3081.76,161.6788878882,2022-02-13,João Souza,TO,5,cartao_credito,3,-9.46,-48.26
67d9823a3204867a789035cd,Smart TV,eletronicos,2215.84,118.6738260093,2022-02-13,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a789035ce,Secadora de roupas,eletrodomesticos,1835.35,98.2579705514,2022-02-13,Thiago Silva,SP,1,cartao_credito,8,-22.19,-48.79
67d9823a3204867a789035cf,Secadora de roupas,eletrodomesticos,1787.09,95.688270737,2022-02-13,João Souza,RS,2,cartao_credito,6,-30.17,-53.5
67d9823a3204867a789035d0,Jogo de panelas,utilidades domesticas,277.9,16.4501333169,2022-02-13,Felipe Santos,SP,2,cupom,1,-22.19,-48.79
67d9823a3204867a789035d1,Jogo de copos,utilidades domesticas,45.65,2.7138510751,2022-02-13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035d2,Iniciando em programação,livros,78.23,4.6966166777,2023-02-13,Rafael Costa,SP,1,cartao_credito,3,-22.19,-48.79
67d9823a3204867a789035d3,Secadora de roupas,eletrodomesticos,1946.17,115.2737258386,2023-02-13,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
67d9823a3204867a789035d4,Blocos de montar,brinquedos,55.07,3.4634163523,2023-02-13,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035d5,Bola de basquete,esporte e lazer,80.25,8.7531097874,2023-02-13,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
67d9823a3204867a789035d6,Celular ABXY,eletronicos,1176.23,70.4287600342,2023-02-13,Bianca Santos,RJ,5,cartao_credito,2,-22.25,-42.66
67d9823a3204867a789035d7,Fone de ouvido,eletronicos,114.92,6.6502487994,2023-02-13,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035d8,Carrinho controle remoto,brinquedos,76.12,1.6376000667,2023-02-13,João Souza,PR,3,cartao_credito,2,-24.89,-51.55
67d9823a3204867a789035d9,Bicicleta,esporte e lazer,337.96,15.5797923463,2023-02-13,Pedro Gomes,SP,5,cartao_credito,8,-22.19,-48.79
67d9823a3204867a789035da,Violão,instrumentos musicais,439.4,23.6798540161,2023-02-13,Juliana Costa,RN,2,boleto,1,-5.81,-36.59
67d9823a3204867a789035db,Dashboards com Power BI,livros,53.4,0.0,2023-02-13,Mariana Ferreira,MG,4,boleto,1,-18.1,-44.38
67d9823a3204867a789035e4,Dinossauro Rex,brinquedos,23.57,1.7861361171,2021-03-13,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035e5,Xadrez de madeira,brinquedos,36.07,0.0,2021-03-13,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
67d9823a3204867a789035e6,Cubo mágico 8x8,brinquedos,13.9,0.0,2021-03-13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035e7,Kit banquetas,moveis,447.98,21.4380263617,2021-03-13,Larissa Alves,RJ,5,cartao_credito,1,-22.25,-42.66
67d9823a3204867a789035e8,Mesa de jantar,moveis,205.02,8.5011372835,2021-03-13,Thiago Silva,RJ,3,boleto,1,-22.25,-42.66
67d9823a3204867a789035e9,Dashboards com Power BI,livros,48.41,0.0,2021-03-13,Isabella Pereira,RJ,5,cartao_credito,2,-22.25,-42.66
67d9823a3204867a789035ea,Blocos de montar,brinquedos,41.38,0.0,2021-03-13,Beatriz Moraes,PI,4,cartao_credito,4,-6.6,-42.28
67d9823a3204867a789035eb,Micro-ondas,eletrodomesticos,602.41,35.2403365303,2021-03-13,Bianca Santos,CE,5,cupom,1,-5.2,-39.53
67d9823a3204867a789035ec,Modelagem preditiva,livros,98.22,2.814358581,2022-03-13,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
67d9823a3204867a789035ed,Kit banquetas,moveis,376.24,23.197464441,2022-03-13,Bianca Santos,RJ,3,cartao_credito,1,-22.25,-42.66
67d9823a3204867a789035ee,Headset,eletronicos,111.01,3.4953876035,2022-03-13,Bianca Santos,SC,5,cartao_credito,2,-27.45,-50.95
67d9823a3204867a789035ef,Carrinho controle remoto,brinquedos,93.95,2.5869939269,2022-03-13,Thiago Silva,PR,3,boleto,1,-24.89,-51.55
67d9823a3204867a789035f0,Bateria,instrumentos musicais,848.46,45.8649546404,2022-03-13,Thiago Silva,ES,5,cartao_credito,6,-19.19,-40.34
67d9823a3204867a789035f1,Mesa de jantar,moveis,267.6,11.8333340176,2022-03-13,Isabella Pereira,RO,5,cartao_credito,5,-10.83,-63.34
67d9823a3204867a789035f2,Blocos de montar,brinquedos,56.52,0.0,2022-03-13,Lucas Oliveira,SP,3,boleto,1,-22.19,-48.79
67d9823a3204867a789035f3,Modelagem preditiva,livros,68.43,1.2281307013,2022-03-13,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035f4,Smart TV,eletronicos,1708.94,97.2378492052,2022-03-13,Thiago Silva,RJ,2,cartao_credito,5,-22.25,-42.66
67d9823a3204867a789035f5,TV Led UHD 4K,eletronicos,3646.25,194.4406199202,2023-03-13,Pedro Gomes,GO,3,boleto,1,-15.98,-49.86
67d9823a3204867a789035f6,Bola de basquete,esporte e lazer,44.26,0.0,2023-03-13,Isabella Pereira,SP,3,cartao_credito,2,-22.19,-48.79
67d9823a3204867a789035f7,Bateria,instrumentos musicais,703.41,37.7375922675,2023-03-13,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
67d9823a3204867a789035f8,Impressora,eletronicos,433.37,20.6600878145,2023-03-13,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
67d9823a3204867a789035f9,Lavadora de roupas,eletrodomesticos,1908.18,99.1892834906,2023-03-13,Thiago Silva,RS,5,cartao_credito,1,-30.17,-53.5
67d9823a3204867a789035fa,Jogo de copos,utilidades domesticas,34.14,0.0,2023-03-13,Mariana Ferreira,PA,5,cartao_credito,8,-3.79,-52.48
67d9823a3204867a789035fb,Dinossauro Rex,brinquedos,20.9,2.0012772994,2023-03-13,Thiago Silva,SP,5,cartao_credito,7,-22.19,-48.79
67d9823a3204867a789035fc,Jogo de tabuleiro,brinquedos,344.8,19.046574853,2023-03-13,Pedro Gomes,RJ,5,cartao_credito,4,-22.25,-42.66
67d9823a3204867a789035fd,Violão,instrumentos musicais,288.1,12.9248973453,2023-03-13,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
67d9823a3204867a789035fe,Corda de pular,esporte e lazer,33.84,0.0,2023-03-13,Bruno Rodrigues,PR,5,cartao_credito,5,-24.89,-51.55
67d9823a3204867a789035ff,Smart TV,eletronicos,2139.37,114.8034315864,2023-03-13,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
67d9823a3204867a78903600,Assistente virtual,eletronicos,346.81,16.0510282219,2023-03-13,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a78903609,Jogo de panelas,utilidades domesticas,110.76,6.4287413143,2021-04-13,Juliana Costa,SC,5,boleto,1,-27.45,-50.95
67d9823a3204867a7890360a,Kit banquetas,moveis,410.73,22.3964018479,2021-04-13,Camila Ribeiro,SC,1,cartao_credito,2,-27.45,-50.95
67d9823a3204867a7890360b,Cama king,moveis,618.54,30.5198332484,2021-04-13,Isabella Pereira,PE,5,cartao_credito,2,-8.38,-37.86
67d9823a3204867a7890360c,Poltrona,moveis,341.92,15.790650433,2021-04-13,Bruno Rodrigues,ES,5,cartao_credito,10,-19.19,-40.34
67d9823a3204867a7890360d,Xadrez de madeira,brinquedos,40.4,0.0,2021-04-13,Rafael Costa,PE,5,cartao_credito,6,-8.38,-37.86
67d9823a3204867a7890360e,Cama box,moveis,546.43,26.6801926844,2021-04-13,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
67d9823a3204867a7890360f,Smart TV,eletronicos,2467.6,131.9233809882,2021-04-13,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
67d9823a3204867a78903610,Lava louças,eletrodomesticos,1765.66,91.6005222483,2021-04-13,Bruno Rodrigues,MG,3,cartao_credito,1,-18.1,-44.38
67d9823a3204867a78903611,Cubo mágico 8x8,brinquedos,17.59,1.2253913944,2022-04-13,Mariana Ferreira,MG,1,cartao_credito,2,-18.1,-44.38
67d9823a3204867a78903612,Copo térmico,esporte e lazer,86.9,5.1534285593,2022-04-13,Felipe Santos,MG,4,cartao_credito,4,-18.1,-44.38
67d9823a3204867a78903613,Headset,eletronicos,274.28,12.1890239214,2022-04-13,Larissa Alves,MG,5,cartao_credito,8,-18.1,-44.38
67d9823a3204867a78903614,Mesa de jantar,moveis,422.23,22.7712540739,2022-04-13,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
67d9823a3204867a78903615,Lava louças,eletrodomesticos,1505.5,80.6944503734,2022-04-13,Juliana Costa,BA,5,cartao_credito,1,-13.29,-41.71
67d9823a3204867a78903616,Jogo de tabuleiro,brinquedos,290.18,15.7343379301,2022-04-13,Rafael Costa,RS,4,boleto,1,-30.17,-53.5
67d9823a3204867a78903617,Bola de vôlei,esporte e lazer,77.19,1.6945743477,2022-04-13,Camila Ribeiro,RJ,5,cartao_credito,3,-22.25,-42.66
67d9823a3204867a78903618,Celular Plus X42,eletronicos,3176.17,169.4046232072,2022-04-13,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a78903619,Guarda roupas,moveis,699.75,34.8440214359,2022-04-13,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
67d9823a3204867a78903621,Celular Plus X42,eletronicos,1934.39,103.888863249,2021-05-13,Pedro Gomes,SC,1,cartao_credito,10,-27.45,-50.95
67d9823a3204867a78903622,Bicicleta,esporte e lazer,560.87,27.449079243,2021-05-13,João Souza,SP,5,cartao_credito,5,-22.19,-48.79
67d9823a3204867a78903623,Blocos de montar,brinquedos,35.57,0.0,2021-05-13,João Souza,SP,1,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78903624,Boneca bebê,brinquedos,55.68,3.4910574816,2021-05-13,Rafael Costa,SP,4,boleto,1,-22.19,-48.79
67d9823a3204867a78903625,Blocos de montar,brinquedos,32.94,2.2850604283,2021-05-13,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78903626,Lava louças,eletrodomesticos,1503.3,80.3349792789,2021-05-13,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
67d9823a3204867a78903627,Celular Plus X42,eletronicos,3314.85,174.0902291594,2021-05-13,Rafael Costa,PI,5,cartao_credito,3,-6.6,-42.28
67d9823a3204867a78903628,Cubo mágico 8x8,brinquedos,11.92,7.014318505,2021-05-13,Rafael Costa,CE,1,boleto,1,-5.2,-39.53
67d9823a3204867a78903629,Geladeira,eletrodomesticos,2239.38,122.4040643637,2021-05-13,Bruno Rodrigues,RJ,3,cartao_credito,5,-22.25,-42.66
67d9823a3204867a7890362a,Corda de pular,esporte e lazer,17.56,0.0,2022-05-13,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
67d9823a3204867a7890362b,Blocos de montar,brinquedos,50.41,3.2152853715,2022-05-13,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
67d9823a3204867a7890362c,Pandeiro,instrumentos musicais,56.93,3.5624557567,2022-05-13,Bianca Santos,SP,4,cartao_credito,8,-22.19,-48.79
67d9823a3204867a7890362d,Celular ABXY,eletronicos,1362.37,72.8252298498,2022-05-13,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
67d9823a3204867a7890362e,Bola de basquete,esporte e lazer,37.65,2.6917613842,2022-05-13,Beatriz Moraes,SP,4,cartao_credito,3,-22.19,-48.79
67d9823a3204867a7890362f,Tablet ABXY,eletronicos,2260.98,117.9748221258,2022-05-13,Felipe Santos,PB,4,boleto,1,-7.28,-36.72
67d9823a3204867a78903630,Assistente virtual,eletronicos,166.75,9.1620617574,2022-05-13,Isabella Pereira,RJ,3,cartao_credito,8,-22.25,-42.66
67d9823a3204867a78903631,Cômoda,moveis,401.22,21.8900229578,2022-05-13,Lucas Oliveira,DF,5,cartao_credito,5,-15.83,-47.86
67d9823a3204867a78903634,Guarda roupas,moveis,657.9,35.9196109462,2021-06-13,Pedro Gomes,ES,5,cartao_credito,6,-19.19,-40.34
67d9823a3204867a78903635,Celular Plus X42,eletronicos,2487.57,130.0400579516,2021-06-13,Rafael Costa,MS,5,cartao_credito,6,-20.51,-54.54
